src.main.java.com.fsck.k9.mail.power.TracingPowerManager.TracingWakeLock,TracingWakeLock,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\power\TracingPowerManager.TracingWakeLock.java
src.main.java.com.fsck.k9.mail.power.TracingPowerManager,TracingPowerManager,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\power\TracingPowerManager.java
src.main.java.com.fsck.k9.mail.oauth.AuthorizationException,AuthorizationException,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\oauth\AuthorizationException.java
src.main.java.com.fsck.k9.mail.oauth.OAuth2TokenProvider.OAuth2TokenProviderAuthCallback,OAuth2TokenProviderAuthCallback,Information Holder,interface,k9mail-library\src\main\java\com\fsck\k9\mail\oauth\OAuth2TokenProvider.OAuth2TokenProviderAuthCallback.java
src.main.java.com.fsck.k9.mail.oauth.OAuth2TokenProvider,OAuth2TokenProvider,Service Provider,interface,k9mail-library\src\main\java\com\fsck\k9\mail\oauth\OAuth2TokenProvider.java
src.main.java.com.fsck.k9.mail.oauth.XOAuth2ChallengeParser,XOAuth2ChallengeParser,Coordinator,class,k9mail-library\src\main\java\com\fsck\k9\mail\oauth\XOAuth2ChallengeParser.java
src.main.java.com.fsck.k9.mail.message.MessageHeaderParser.MessageHeaderParserContentHandler,MessageHeaderParserContentHandler,Structurer,class,k9mail-library\src\main\java\com\fsck\k9\mail\message\MessageHeaderParser.MessageHeaderParserContentHandler.java
src.main.java.com.fsck.k9.mail.message.MessageHeaderParser,MessageHeaderParser,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\message\MessageHeaderParser.java
src.main.java.com.fsck.k9.mail.internet.BinaryTempFileBody.BinaryTempFileBodyInputStream,BinaryTempFileBodyInputStream,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\internet\BinaryTempFileBody.BinaryTempFileBodyInputStream.java
src.main.java.com.fsck.k9.mail.internet.BinaryTempFileBody,BinaryTempFileBody,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\internet\BinaryTempFileBody.java
